line_no_1based	id	workload	n_core	split	reason
29473	W_search_index_proxy,TQ,seg00149	W_search_index_proxy	8	val	heldout_never_train
29483	W_search_index_proxy,TQ,seg00159	W_search_index_proxy	8	val	heldout_never_train
29493	W_search_index_proxy,TQ,seg00169	W_search_index_proxy	8	val	heldout_never_train
29494	W_search_index_proxy,TQ,seg00170	W_search_index_proxy	8	val	heldout_never_train
29498	W_search_index_proxy,TQ,seg00174	W_search_index_proxy	8	val	heldout_never_train
29529	W_search_index_proxy,TQ,seg00205	W_search_index_proxy	8	val	heldout_never_train
29530	W_search_index_proxy,TQ,seg00206	W_search_index_proxy	8	val	heldout_never_train
29533	W_search_index_proxy,TQ,seg00209	W_search_index_proxy	8	val	heldout_never_train
29534	W_search_index_proxy,TQ,seg00210	W_search_index_proxy	8	val	heldout_never_train
29536	W_search_index_proxy,TQ,seg00212	W_search_index_proxy	8	val	heldout_never_train
29544	W_search_index_proxy,TQ,seg00220	W_search_index_proxy	8	val	heldout_never_train
29545	W_search_index_proxy,TQ,seg00221	W_search_index_proxy	8	val	heldout_never_train
29547	W_search_index_proxy,TQ,seg00223	W_search_index_proxy	8	val	heldout_never_train
29548	W_search_index_proxy,TQ,seg00224	W_search_index_proxy	8	val	heldout_never_train
29556	W_search_index_proxy,TQ,seg00232	W_search_index_proxy	8	val	heldout_never_train
29557	W_search_index_proxy,TQ,seg00233	W_search_index_proxy	8	val	heldout_never_train
29565	W_search_index_proxy,TQ,seg00241	W_search_index_proxy	8	val	heldout_never_train
29568	W_search_index_proxy,TQ,seg00244	W_search_index_proxy	8	val	heldout_never_train
29569	W_search_index_proxy,TQ,seg00245	W_search_index_proxy	8	val	heldout_never_train
29575	W_search_index_proxy,TQ,seg00251	W_search_index_proxy	8	val	heldout_never_train
29578	W_search_index_proxy,TQ,seg00254	W_search_index_proxy	8	val	heldout_never_train
29579	W_search_index_proxy,TQ,seg00255	W_search_index_proxy	8	val	heldout_never_train
29589	W_search_index_proxy,TQ,seg00265	W_search_index_proxy	8	val	heldout_never_train
29590	W_search_index_proxy,TQ,seg00266	W_search_index_proxy	8	val	heldout_never_train
29591	W_search_index_proxy,TQ,seg00267	W_search_index_proxy	8	val	heldout_never_train
29596	W_search_index_proxy,TQ,seg00272	W_search_index_proxy	8	val	heldout_never_train
29600	W_search_index_proxy,TQ,seg00276	W_search_index_proxy	8	val	heldout_never_train
29609	W_search_index_proxy,TQ,seg00285	W_search_index_proxy	8	val	heldout_never_train
29618	W_search_index_proxy,TQ,seg00294	W_search_index_proxy	8	val	heldout_never_train
29625	W_search_index_proxy,TQ,seg00301	W_search_index_proxy	8	val	heldout_never_train
29626	W_search_index_proxy,TQ,seg00302	W_search_index_proxy	8	val	heldout_never_train
29639	W_search_index_proxy,TQ,seg00315	W_search_index_proxy	8	val	heldout_never_train
29641	W_search_index_proxy,TQ,seg00317	W_search_index_proxy	8	val	heldout_never_train
29654	W_search_index_proxy,TQ,seg00330	W_search_index_proxy	8	val	heldout_never_train
29661	W_search_index_proxy,TQ,seg00337	W_search_index_proxy	8	val	heldout_never_train
29667	W_search_index_proxy,TQ,seg00343	W_search_index_proxy	8	val	heldout_never_train
29669	W_search_index_proxy,TQ,seg00345	W_search_index_proxy	8	val	heldout_never_train
29682	W_search_index_proxy,TQ,seg00358	W_search_index_proxy	8	val	heldout_never_train
29698	W_search_index_proxy,TQ,seg00374	W_search_index_proxy	8	val	heldout_never_train
29717	W_search_index_proxy,TQ,seg00393	W_search_index_proxy	8	val	heldout_never_train
29722	W_search_index_proxy,TQ,seg00398	W_search_index_proxy	8	val	heldout_never_train
29735	W_search_index_proxy,TQ,seg00411	W_search_index_proxy	8	val	heldout_never_train
29745	W_search_index_proxy,TQ,seg00421	W_search_index_proxy	8	val	heldout_never_train
29752	W_search_index_proxy,TQ,seg00428	W_search_index_proxy	8	val	heldout_never_train
29753	W_search_index_proxy,TQ,seg00429	W_search_index_proxy	8	val	heldout_never_train
29760	W_search_index_proxy,TQ,seg00436	W_search_index_proxy	8	val	heldout_never_train
29768	W_search_index_proxy,TQ,seg00444	W_search_index_proxy	8	val	heldout_never_train
29769	W_search_index_proxy,TQ,seg00445	W_search_index_proxy	8	val	heldout_never_train
29775	W_search_index_proxy,TQ,seg00451	W_search_index_proxy	8	val	heldout_never_train
29782	W_search_index_proxy,TQ,seg00458	W_search_index_proxy	8	val	heldout_never_train
29787	W_search_index_proxy,TQ,seg00463	W_search_index_proxy	8	val	heldout_never_train
29792	W_search_index_proxy,TQ,seg00468	W_search_index_proxy	8	val	heldout_never_train
29797	W_search_index_proxy,TQ,seg00473	W_search_index_proxy	8	val	heldout_never_train
29799	W_search_index_proxy,TQ,seg00475	W_search_index_proxy	8	val	heldout_never_train
29812	W_search_index_proxy,TQ,seg00488	W_search_index_proxy	8	val	heldout_never_train
29813	W_search_index_proxy,TQ,seg00489	W_search_index_proxy	8	val	heldout_never_train
29833	W_search_index_proxy,TQ,seg00509	W_search_index_proxy	8	val	heldout_never_train
29842	W_search_index_proxy,TQ,seg00518	W_search_index_proxy	8	val	heldout_never_train
29847	W_search_index_proxy,TQ,seg00523	W_search_index_proxy	8	val	heldout_never_train
29861	W_search_index_proxy,TQ,seg00537	W_search_index_proxy	8	val	heldout_never_train
29863	W_search_index_proxy,TQ,seg00539	W_search_index_proxy	8	val	heldout_never_train
29864	W_search_index_proxy,TQ,seg00540	W_search_index_proxy	8	val	heldout_never_train
29866	W_search_index_proxy,TQ,seg00542	W_search_index_proxy	8	val	heldout_never_train
29873	W_search_index_proxy,TQ,seg00549	W_search_index_proxy	8	val	heldout_never_train
29899	W_search_index_proxy,TQ,seg00575	W_search_index_proxy	8	val	heldout_never_train
29900	W_search_index_proxy,TQ,seg00576	W_search_index_proxy	8	val	heldout_never_train
29906	W_search_index_proxy,TQ,seg00582	W_search_index_proxy	8	val	heldout_never_train
29933	W_stream,TQ,seg00009	W_stream	8	val	heldout_never_train
29936	W_stream,TQ,seg00012	W_stream	8	val	heldout_never_train
29941	W_stream,TQ,seg00017	W_stream	8	val	heldout_never_train
29943	W_stream,TQ,seg00019	W_stream	8	val	heldout_never_train
29949	W_stream,TQ,seg00025	W_stream	8	val	heldout_never_train
29953	W_stream,TQ,seg00029	W_stream	8	val	heldout_never_train
29960	W_stream,TQ,seg00036	W_stream	8	val	heldout_never_train
29965	W_stream,TQ,seg00041	W_stream	8	val	heldout_never_train
29967	W_stream,TQ,seg00043	W_stream	8	val	heldout_never_train
29969	W_stream,TQ,seg00045	W_stream	8	val	heldout_never_train
29978	W_stream,TQ,seg00054	W_stream	8	val	heldout_never_train
29981	W_stream,TQ,seg00057	W_stream	8	val	heldout_never_train
30001	W_stream,TQ,seg00077	W_stream	8	val	heldout_never_train
30010	W_stream,TQ,seg00086	W_stream	8	val	heldout_never_train
30017	W_stream,TQ,seg00093	W_stream	8	val	heldout_never_train
30040	W_stream,TQ,seg00116	W_stream	8	val	heldout_never_train
30055	W_stream,TQ,seg00131	W_stream	8	val	heldout_never_train
30057	W_stream,TQ,seg00133	W_stream	8	val	heldout_never_train
30061	W_stream,TQ,seg00137	W_stream	8	val	heldout_never_train
30069	W_stream,TQ,seg00145	W_stream	8	val	heldout_never_train
30093	W_stream,TQ,seg00169	W_stream	8	val	heldout_never_train
30106	W_stream,TQ,seg00182	W_stream	8	val	heldout_never_train
30111	W_stream,TQ,seg00187	W_stream	8	val	heldout_never_train
30114	W_stream,TQ,seg00190	W_stream	8	val	heldout_never_train
30129	W_stream,TQ,seg00205	W_stream	8	val	heldout_never_train
30138	W_stream,TQ,seg00214	W_stream	8	val	heldout_never_train
30156	W_stream,TQ,seg00232	W_stream	8	val	heldout_never_train
30173	W_stream,TQ,seg00249	W_stream	8	val	heldout_never_train
30175	W_stream,TQ,seg00251	W_stream	8	val	heldout_never_train
30188	W_stream,TQ,seg00264	W_stream	8	val	heldout_never_train
30197	W_stream,TQ,seg00273	W_stream	8	val	heldout_never_train
30199	W_stream,TQ,seg00275	W_stream	8	val	heldout_never_train
30202	W_stream,TQ,seg00278	W_stream	8	val	heldout_never_train
30203	W_stream,TQ,seg00279	W_stream	8	val	heldout_never_train
30207	W_stream,TQ,seg00283	W_stream	8	val	heldout_never_train
30219	W_stream,TQ,seg00295	W_stream	8	val	heldout_never_train
30235	W_stream,TQ,seg00311	W_stream	8	val	heldout_never_train
30250	W_stream,TQ,seg00326	W_stream	8	val	heldout_never_train
30251	W_stream,TQ,seg00327	W_stream	8	val	heldout_never_train
30256	W_stream,TQ,seg00332	W_stream	8	val	heldout_never_train
30263	W_stream,TQ,seg00339	W_stream	8	val	heldout_never_train
30273	W_stream,TQ,seg00349	W_stream	8	val	heldout_never_train
30291	W_stream,TQ,seg00367	W_stream	8	val	heldout_never_train
30306	W_stream,TQ,seg00382	W_stream	8	val	heldout_never_train
30307	W_stream,TQ,seg00383	W_stream	8	val	heldout_never_train
30330	W_stream,TQ,seg00406	W_stream	8	val	heldout_never_train
30331	W_stream,TQ,seg00407	W_stream	8	val	heldout_never_train
30342	W_stream,TQ,seg00418	W_stream	8	val	heldout_never_train
30343	W_stream,TQ,seg00419	W_stream	8	val	heldout_never_train
30344	W_stream,TQ,seg00420	W_stream	8	val	heldout_never_train
30346	W_stream,TQ,seg00422	W_stream	8	val	heldout_never_train
30347	W_stream,TQ,seg00423	W_stream	8	val	heldout_never_train
30376	W_stream,TQ,seg00452	W_stream	8	val	heldout_never_train
30384	W_stream,TQ,seg00460	W_stream	8	val	heldout_never_train
30385	W_stream,TQ,seg00461	W_stream	8	val	heldout_never_train
30386	W_stream,TQ,seg00462	W_stream	8	val	heldout_never_train
30390	W_stream,TQ,seg00466	W_stream	8	val	heldout_never_train
30400	W_stream,TQ,seg00476	W_stream	8	val	heldout_never_train
30405	W_stream,TQ,seg00481	W_stream	8	val	heldout_never_train
30415	W_stream,TQ,seg00491	W_stream	8	val	heldout_never_train
30427	W_stream,TQ,seg00503	W_stream	8	val	heldout_never_train
30432	W_stream,TQ,seg00508	W_stream	8	val	heldout_never_train
30434	W_stream,TQ,seg00510	W_stream	8	val	heldout_never_train
30439	W_stream,TQ,seg00515	W_stream	8	val	heldout_never_train
30440	W_stream,TQ,seg00516	W_stream	8	val	heldout_never_train
30443	W_stream,TQ,seg00519	W_stream	8	val	heldout_never_train
30444	W_stream,TQ,seg00520	W_stream	8	val	heldout_never_train
30452	W_stream,TQ,seg00528	W_stream	8	val	heldout_never_train
30467	W_stream,TQ,seg00543	W_stream	8	val	heldout_never_train
30475	W_stream,TQ,seg00551	W_stream	8	val	heldout_never_train
30481	W_stream,TQ,seg00557	W_stream	8	val	heldout_never_train
30496	W_stream,TQ,seg00572	W_stream	8	val	heldout_never_train
30500	W_stream,TQ,seg00576	W_stream	8	val	heldout_never_train
30506	W_stream,TQ,seg00582	W_stream	8	val	heldout_never_train
30507	W_stream,TQ,seg00583	W_stream	8	val	heldout_never_train
30511	W_stream,TQ,seg00587	W_stream	8	val	heldout_never_train
30514	W_stream,TQ,seg00590	W_stream	8	val	heldout_never_train
30519	W_stream,TQ,seg00595	W_stream	8	val	heldout_never_train
30527	W_ads_ctr,TQ,seg00004	W_ads_ctr	16	val	heldout_never_train
30541	W_ads_ctr,TQ,seg00018	W_ads_ctr	16	val	heldout_never_train
30542	W_ads_ctr,TQ,seg00019	W_ads_ctr	16	val	heldout_never_train
30544	W_ads_ctr,TQ,seg00021	W_ads_ctr	16	val	heldout_never_train
30580	W_ads_ctr,TQ,seg00057	W_ads_ctr	16	val	heldout_never_train
30586	W_ads_ctr,TQ,seg00063	W_ads_ctr	16	val	heldout_never_train
30590	W_ads_ctr,TQ,seg00067	W_ads_ctr	16	val	heldout_never_train
30594	W_ads_ctr,TQ,seg00071	W_ads_ctr	16	val	heldout_never_train
30600	W_ads_ctr,TQ,seg00077	W_ads_ctr	16	val	heldout_never_train
30602	W_ads_ctr,TQ,seg00079	W_ads_ctr	16	val	heldout_never_train
30606	W_ads_ctr,TQ,seg00083	W_ads_ctr	16	val	heldout_never_train
30618	W_ads_ctr,TQ,seg00095	W_ads_ctr	16	val	heldout_never_train
30619	W_ads_ctr,TQ,seg00096	W_ads_ctr	16	val	heldout_never_train
30623	W_ads_ctr,TQ,seg00100	W_ads_ctr	16	val	heldout_never_train
30627	W_ads_ctr,TQ,seg00104	W_ads_ctr	16	val	heldout_never_train
30630	W_ads_ctr,TQ,seg00107	W_ads_ctr	16	val	heldout_never_train
30637	W_ads_ctr,TQ,seg00114	W_ads_ctr	16	val	heldout_never_train
30640	W_ads_ctr,TQ,seg00117	W_ads_ctr	16	val	heldout_never_train
30643	W_ads_ctr,TQ,seg00120	W_ads_ctr	16	val	heldout_never_train
30647	W_ads_ctr,TQ,seg00124	W_ads_ctr	16	val	heldout_never_train
30648	W_ads_ctr,TQ,seg00125	W_ads_ctr	16	val	heldout_never_train
30653	W_ads_ctr,TQ,seg00130	W_ads_ctr	16	val	heldout_never_train
30658	W_ads_ctr,TQ,seg00135	W_ads_ctr	16	val	heldout_never_train
30659	W_ads_ctr,TQ,seg00136	W_ads_ctr	16	val	heldout_never_train
30664	W_ads_ctr,TQ,seg00141	W_ads_ctr	16	val	heldout_never_train
30667	W_ads_ctr,TQ,seg00144	W_ads_ctr	16	val	heldout_never_train
30673	W_ads_ctr,TQ,seg00150	W_ads_ctr	16	val	heldout_never_train
30680	W_ads_ctr,TQ,seg00157	W_ads_ctr	16	val	heldout_never_train
30688	W_ads_ctr,TQ,seg00165	W_ads_ctr	16	val	heldout_never_train
30691	W_ads_ctr,TQ,seg00168	W_ads_ctr	16	val	heldout_never_train
30704	W_ads_ctr,TQ,seg00181	W_ads_ctr	16	val	heldout_never_train
30708	W_ads_ctr,TQ,seg00185	W_ads_ctr	16	val	heldout_never_train
30712	W_ads_ctr,TQ,seg00189	W_ads_ctr	16	val	heldout_never_train
30715	W_ads_ctr,TQ,seg00192	W_ads_ctr	16	val	heldout_never_train
30738	W_ads_ctr,TQ,seg00215	W_ads_ctr	16	val	heldout_never_train
30744	W_ads_ctr,TQ,seg00221	W_ads_ctr	16	val	heldout_never_train
30749	W_ads_ctr,TQ,seg00226	W_ads_ctr	16	val	heldout_never_train
30758	W_ads_ctr,TQ,seg00235	W_ads_ctr	16	val	heldout_never_train
30761	W_ads_ctr,TQ,seg00238	W_ads_ctr	16	val	heldout_never_train
30762	W_ads_ctr,TQ,seg00239	W_ads_ctr	16	val	heldout_never_train
30772	W_ads_ctr,TQ,seg00249	W_ads_ctr	16	val	heldout_never_train
30775	W_ads_ctr,TQ,seg00252	W_ads_ctr	16	val	heldout_never_train
30776	W_ads_ctr,TQ,seg00253	W_ads_ctr	16	val	heldout_never_train
30784	W_ads_ctr,TQ,seg00261	W_ads_ctr	16	val	heldout_never_train
30795	W_ads_ctr,TQ,seg00272	W_ads_ctr	16	val	heldout_never_train
30798	W_ads_ctr,TQ,seg00275	W_ads_ctr	16	val	heldout_never_train
30804	W_ads_ctr,TQ,seg00281	W_ads_ctr	16	val	heldout_never_train
30815	W_ads_ctr,TQ,seg00292	W_ads_ctr	16	val	heldout_never_train
30816	W_ads_ctr,TQ,seg00293	W_ads_ctr	16	val	heldout_never_train
30834	W_ads_ctr,TQ,seg00311	W_ads_ctr	16	val	heldout_never_train
30836	W_ads_ctr,TQ,seg00313	W_ads_ctr	16	val	heldout_never_train
30840	W_ads_ctr,TQ,seg00317	W_ads_ctr	16	val	heldout_never_train
30843	W_ads_ctr,TQ,seg00320	W_ads_ctr	16	val	heldout_never_train
30853	W_ads_ctr,TQ,seg00330	W_ads_ctr	16	val	heldout_never_train
30858	W_ads_ctr,TQ,seg00335	W_ads_ctr	16	val	heldout_never_train
30867	W_ads_ctr,TQ,seg00344	W_ads_ctr	16	val	heldout_never_train
30869	W_ads_ctr,TQ,seg00346	W_ads_ctr	16	val	heldout_never_train
30870	W_ads_ctr,TQ,seg00347	W_ads_ctr	16	val	heldout_never_train
30874	W_ads_ctr,TQ,seg00351	W_ads_ctr	16	val	heldout_never_train
30883	W_ads_ctr,TQ,seg00360	W_ads_ctr	16	val	heldout_never_train
30894	W_ads_ctr,TQ,seg00371	W_ads_ctr	16	val	heldout_never_train
30896	W_ads_ctr,TQ,seg00373	W_ads_ctr	16	val	heldout_never_train
30919	W_ads_ctr,TQ,seg00396	W_ads_ctr	16	val	heldout_never_train
30923	W_ads_ctr,TQ,seg00400	W_ads_ctr	16	val	heldout_never_train
30924	W_ads_ctr,TQ,seg00401	W_ads_ctr	16	val	heldout_never_train
30925	W_ads_ctr,TQ,seg00402	W_ads_ctr	16	val	heldout_never_train
30934	W_ads_ctr,TQ,seg00411	W_ads_ctr	16	val	heldout_never_train
30939	W_ads_ctr,TQ,seg00416	W_ads_ctr	16	val	heldout_never_train
30945	W_ads_ctr,TQ,seg00422	W_ads_ctr	16	val	heldout_never_train
30956	W_ads_ctr,TQ,seg00433	W_ads_ctr	16	val	heldout_never_train
30959	W_ads_ctr,TQ,seg00436	W_ads_ctr	16	val	heldout_never_train
30961	W_ads_ctr,TQ,seg00438	W_ads_ctr	16	val	heldout_never_train
30962	W_ads_ctr,TQ,seg00439	W_ads_ctr	16	val	heldout_never_train
30979	W_ads_ctr,TQ,seg00456	W_ads_ctr	16	val	heldout_never_train
30982	W_ads_ctr,TQ,seg00459	W_ads_ctr	16	val	heldout_never_train
30984	W_ads_ctr,TQ,seg00461	W_ads_ctr	16	val	heldout_never_train
30987	W_ads_ctr,TQ,seg00464	W_ads_ctr	16	val	heldout_never_train
30994	W_ads_ctr,TQ,seg00471	W_ads_ctr	16	val	heldout_never_train
30998	W_ads_ctr,TQ,seg00475	W_ads_ctr	16	val	heldout_never_train
31007	W_ads_ctr,TQ,seg00484	W_ads_ctr	16	val	heldout_never_train
31021	W_ads_ctr,TQ,seg00498	W_ads_ctr	16	val	heldout_never_train
31045	W_ads_ctr,TQ,seg00522	W_ads_ctr	16	val	heldout_never_train
31056	W_ads_ctr,TQ,seg00533	W_ads_ctr	16	val	heldout_never_train
31059	W_ads_ctr,TQ,seg00536	W_ads_ctr	16	val	heldout_never_train
31062	W_ads_ctr,TQ,seg00539	W_ads_ctr	16	val	heldout_never_train
31063	W_ads_ctr,TQ,seg00540	W_ads_ctr	16	val	heldout_never_train
31067	W_ads_ctr,TQ,seg00544	W_ads_ctr	16	val	heldout_never_train
31079	W_ads_ctr,TQ,seg00556	W_ads_ctr	16	val	heldout_never_train
31080	W_ads_ctr,TQ,seg00557	W_ads_ctr	16	val	heldout_never_train
31084	W_ads_ctr,TQ,seg00561	W_ads_ctr	16	val	heldout_never_train
31085	W_ads_ctr,TQ,seg00562	W_ads_ctr	16	val	heldout_never_train
31098	W_ads_ctr,TQ,seg00575	W_ads_ctr	16	val	heldout_never_train
31099	W_ads_ctr,TQ,seg00576	W_ads_ctr	16	val	heldout_never_train
31104	W_ads_ctr,TQ,seg00581	W_ads_ctr	16	val	heldout_never_train
31106	W_ads_ctr,TQ,seg00583	W_ads_ctr	16	val	heldout_never_train
31118	W_ads_ctr,TQ,seg00595	W_ads_ctr	16	val	heldout_never_train
31122	W_ads_ranking_proxy,TQ,seg00002	W_ads_ranking_proxy	16	val	heldout_never_train
31123	W_ads_ranking_proxy,TQ,seg00003	W_ads_ranking_proxy	16	val	heldout_never_train
31124	W_ads_ranking_proxy,TQ,seg00004	W_ads_ranking_proxy	16	val	heldout_never_train
31126	W_ads_ranking_proxy,TQ,seg00006	W_ads_ranking_proxy	16	val	heldout_never_train
31130	W_ads_ranking_proxy,TQ,seg00010	W_ads_ranking_proxy	16	val	heldout_never_train
31135	W_ads_ranking_proxy,TQ,seg00015	W_ads_ranking_proxy	16	val	heldout_never_train
31136	W_ads_ranking_proxy,TQ,seg00016	W_ads_ranking_proxy	16	val	heldout_never_train
31140	W_ads_ranking_proxy,TQ,seg00020	W_ads_ranking_proxy	16	val	heldout_never_train
31154	W_ads_ranking_proxy,TQ,seg00034	W_ads_ranking_proxy	16	val	heldout_never_train
31163	W_ads_ranking_proxy,TQ,seg00043	W_ads_ranking_proxy	16	val	heldout_never_train
31167	W_ads_ranking_proxy,TQ,seg00047	W_ads_ranking_proxy	16	val	heldout_never_train
31169	W_ads_ranking_proxy,TQ,seg00049	W_ads_ranking_proxy	16	val	heldout_never_train
31172	W_ads_ranking_proxy,TQ,seg00052	W_ads_ranking_proxy	16	val	heldout_never_train
31179	W_ads_ranking_proxy,TQ,seg00059	W_ads_ranking_proxy	16	val	heldout_never_train
31195	W_ads_ranking_proxy,TQ,seg00075	W_ads_ranking_proxy	16	val	heldout_never_train
31196	W_ads_ranking_proxy,TQ,seg00076	W_ads_ranking_proxy	16	val	heldout_never_train
31207	W_ads_ranking_proxy,TQ,seg00087	W_ads_ranking_proxy	16	val	heldout_never_train
31218	W_ads_ranking_proxy,TQ,seg00098	W_ads_ranking_proxy	16	val	heldout_never_train
31220	W_ads_ranking_proxy,TQ,seg00100	W_ads_ranking_proxy	16	val	heldout_never_train
31222	W_ads_ranking_proxy,TQ,seg00102	W_ads_ranking_proxy	16	val	heldout_never_train
31227	W_ads_ranking_proxy,TQ,seg00107	W_ads_ranking_proxy	16	val	heldout_never_train
31236	W_ads_ranking_proxy,TQ,seg00116	W_ads_ranking_proxy	16	val	heldout_never_train
31238	W_ads_ranking_proxy,TQ,seg00118	W_ads_ranking_proxy	16	val	heldout_never_train
31243	W_ads_ranking_proxy,TQ,seg00123	W_ads_ranking_proxy	16	val	heldout_never_train
31247	W_ads_ranking_proxy,TQ,seg00127	W_ads_ranking_proxy	16	val	heldout_never_train
